id	image_type	year	title	image	description
2683	jpg	2019	Who'll score this Bengoal?	https://amul.com/files/hits/amul-hits-2683.jpg	Stand-off between CBI and Kolkata police. - (Jan'19)
2682	jpg	2019	Farm aur aam Janta ke liye	https://amul.com/files/hits/amul-hits-2682.jpg	Union budget 2019!- (Feb'19)
2681	jpg	2019	India Kivictorious!	https://amul.com/files/hits/amul-hits-2681.jpg	Virat's team on a roll! - (Jan'19)
2680	jpg	2019	Makhan ka josh!	https://amul.com/files/hits/amul-hits-2680.jpg	URI: The Surgical Strike, popular and patriotic movie!- (Jan'19)
2679	jpg	2019	Nao give mi butter	https://amul.com/files/hits/amul-hits-2679.jpg	21 year old winner of two consecutive Grand Slams!- (Jan'19)
2678	jpg	2019	Family stree!	https://amul.com/files/hits/amul-hits-2678.jpg	Priyanka Gandhi joins politics!- (Jan'19)
2677	jpg	2019	Maskagathbandhan	https://amul.com/files/hits/amul-hits-2677.jpg	Opposition parties unite! - (Jan'19)
2676	jpg	2019	Virogershka!	https://amul.com/files/hits/amul-hits-2676.jpg	Virat & Anushka pose with Federer at the Aus Open!- (Jan'19)
2675	jpg	2019	10 year challenge	https://amul.com/files/hits/amul-hits-2675.jpg	Facebook's latest meme! - (Jan'19)
2674	jpg	2019	The 2nd Youngest Grandmaska!	https://amul.com/files/hits/amul-hits-2674.jpg	All hail Gukesh, India's new chess champion! - (Jan'19)
2673	jpg	2019	Kumbh one, Kumbh all	https://amul.com/files/hits/amul-hits-2673.jpg	World's largest religious gathering gets underway! - (Jan'19)
2672	jpg	2019	Endy Murray?	https://amul.com/files/hits/amul-hits-2672.jpg	The great player contemplates retirement... - (Jan'19)
2671	jpg	2019	Yeh quota sabka bill behlayega!	https://amul.com/files/hits/amul-hits-2671.jpg	Parliament approves amending constitution in landmark move! - (Jan'19)
2670	jpg	2019	Yeh DinDin khao, TinTin!	https://amul.com/files/hits/amul-hits-2670.jpg	The comic book reporter turns 90! - (Jan'19)
2669	jpg	2019	WONDER DOWN UNDER	https://amul.com/files/hits/amul-hits-2669.jpg	India first series win in Australia in 71 years!
2668	jpg	2019	Sirvottam coach!	https://amul.com/files/hits/amul-hits-2668.jpg	Tribute to the man who shaped many a batsmen's career, including Sachin! - (Jan'19)
2667	jpg	2019	Sab kader karte thhe unki...	https://amul.com/files/hits/amul-hits-2667.jpg	Tribute to a fine film actor/screenwriter/comedian & director! - (Jan'19)
2666	jpg	2019	Child's play for pant!	https://amul.com/files/hits/amul-hits-2666.jpg	Rishabh debuts as Paine babysitter! - Jan'19
2665	jpg	2018	Happy two thousand and Dineteen!	https://amul.com/files/hits/amul-hits-2665.jpg	New Year greetings! - (Dec'18)
2664	jpg	2018	Jaspritty sensational!	https://amul.com/files/hits/amul-hits-2664.jpg	Bumrah, wonder boy, wonder bowler! - (Dec'18)
2663	jpg	2018	Wallatile shutdown!	https://amul.com/files/hits/amul-hits-2663.jpg	President Trump shuts government down! - (Dec'18)
2662	jpg	2018	Down Andar, kaun baahar?	https://amul.com/files/hits/amul-hits-2662.jpg	Here's wishing the best team make the Indian XI for Third Test! - (Dec'18)
2661	jpg	2018	We dish you a Merry Christmas!	https://amul.com/files/hits/amul-hits-2661.jpg	Season's greetings to our extended Amul family! - (Dec'18)
2660	jpg	2018	Badhaiminton champion!	https://amul.com/files/hits/amul-hits-2660.jpg	PV Sindhu breaks finals jinx! - (Dec'18)
2659	jpg	2018	He's Virat his weight in gold!	https://amul.com/files/hits/amul-hits-2659.jpg	Kohli second fastest to 25th test ton! - (Dec'18)
2658	jpg	2018	Ambuni weds piramul!	https://amul.com/files/hits/amul-hits-2658.jpg	High profile, glitzy wedding! - (Dec'18)
2657	jpg	2018	Haathland victory!	https://amul.com/files/hits/amul-hits-2657.jpg	Congress back in the reckoning, winning in three states! - (Dec'18)
2656	jpg	2018	Patel Wrap!	https://amul.com/files/hits/amul-hits-2656.jpg	RBI Governor steps down! - (Dec'18)
2655	jpg	2018	Cheteshwall!	https://amul.com/files/hits/amul-hits-2655.jpg	Dravid/Pujara, uncanny coincidence, 108 innings, 5000 test runs! - (Dec'18)
2654	jpg	2018	Naya d'or!	https://amul.com/files/hits/amul-hits-2654.jpg	Modric ends Messi/Ronaldo dominance for prestigious prize! - (Dec'18)
2653	jpg	2018	Taste ka captain!	https://amul.com/files/hits/amul-hits-2653.jpg	The ever colourful Navjot Singh Sidhu! (Dec'18)
2652	jpg	2018	Ek main aur ek 2.0!	https://amul.com/files/hits/amul-hits-2652.jpg	Rajinikanth & Akshay Kumar starrer, a visual spectacle! - (Dec'18)
2651	jpg	2018	Joinus for the shaadi!	https://amul.com/files/hits/amul-hits-2651.jpg	Priyanka Chopra to wed Nick Jonas in Jodhpur!- (Dec'18)
2650	jpg	2018	Kiska power hai, kiska raj?	https://amul.com/files/hits/amul-hits-2650.jpg	Controversy raging in women's cricket! - (Nov'18)
2649	jpg	2018	Komgratulations!	https://amul.com/files/hits/amul-hits-2649.jpg	And she wins a record sixth gold at World Boxing Championships!- (Nov'18)
2648	jpg	2018	Amul Ratna	https://amul.com/files/hits/amul-hits-2648.jpg	Celebrating the legacy of the Milkman of India! - (Nov'18)
2647	jpg	2018	We are the chompions!	https://amul.com/files/hits/amul-hits-2647.jpg	Freddie Mercury & Queen biopic, 'Bohemian Rhapsody'! - (Nov'18)
2646	jpg	2018	Harmanjeet le?	https://amul.com/files/hits/amul-hits-2646.jpg	Wishing Indian women's T20 cricket captain! - (Nov'18)
2645	jpg	2018	He ad that magic..	https://amul.com/files/hits/amul-hits-2645.jpg	Tribute to Alyque Padamsee. - (Nov'18)
2644	jpg	2018	Ranveer not single anymore!	https://amul.com/files/hits/amul-hits-2644.jpg	Bollywood superstars tie the knot! - Nov'18
2643	jpg	2018	Tribute	https://amul.com/files/hits/amul-hits-2643.jpg	Tribute to comic-book icon,creator of the modern superhero - Nov'18
2642	jpg	2018	Democratheek hai !	https://amul.com/files/hits/amul-hits-2642.jpg	Crucial US midterm election results! - (Nov'18)
2641	jpg	2018	Feastival of lights!	https://amul.com/files/hits/amul-hits-2641.jpg	Happy Diwali!- (Nov'18)
2640	jpg	2018	Monumental achievement!	https://amul.com/files/hits/amul-hits-2640.jpg	A tribute to the leader who inspired Amul! - (Oct'18)
2639	jpg	2018	Maska? Bada hi do?	https://amul.com/files/hits/amul-hits-2639.jpg	Family blockbuster of the year! - (Oct'18)
2638	jpg	2018	CBI can't C I to I?	https://amul.com/files/hits/amul-hits-2638.jpg	Controversy surrounds Bureau of Investigation! - (Oct'18)
2637	jpg	2018	Court crackers down on noise!	https://amul.com/files/hits/amul-hits-2637.jpg	SC's partial ban on fireworks! - (Oct'18)
2636	jpg	2018	Shyamula?	https://amul.com/files/hits/amul-hits-2636.jpg	Shimla to get new name? - (Oct'18)
2635	jpg	2018	Door ki soch. Doodh ki soch...	https://amul.com/files/hits/amul-hits-2635.jpg	Celebrating 115th birth anniversary of founder Chairman Shri Tribhuvandas Patel - (Oct'18)
2634	jpg	2018	Opeculiar situation?	https://amul.com/files/hits/amul-hits-2634.jpg	Current turmoil in the petroleum market! - (Oct'18)
2633	jpg	2018	Yeh toh unearth ho gaya!	https://amul.com/files/hits/amul-hits-2633.jpg	Dangerous rise in temp due to global warning! - (Oct'18)
2632	jpg	2018	Shawbash!	https://amul.com/files/hits/amul-hits-2632.jpg	Youngest Indian to score debut test century! (Oct'18)
2631	jpg	2018	Our courts reign Supreme!	https://amul.com/files/hits/amul-hits-2631.jpg	Hailing Judiciary's recent landmark judgments! - (Oct'18)
2630	jpg	2018	Modiji, Kuchch meetha ji!	https://amul.com/files/hits/amul-hits-2630.jpg	Hon PM inaugurates Amul's Chocolate Plant at Anand - (Sep'18)
2629	jpg	2018	Aadar for Aadhar!	https://amul.com/files/hits/amul-hits-2629.jpg	Supreme Court verdict on UID! - (Sep'18)
2628	jpg	2018	Mike kind of snack!	https://amul.com/files/hits/amul-hits-2628.jpg	Tyson to scout for MMA stars in Mumbai! - (Sep'18)
2627	jpg	2018	Tiger's out of the woods!	https://amul.com/files/hits/amul-hits-2627.jpg	Golf great returns after five years to win PGA tour event!- (Sep'18)
2626	jpg	2018	Hardik ko PainDya?	https://amul.com/files/hits/amul-hits-2626.jpg	Indian all-rounder suffers back injury in Asia Cup! - (Sep'18)
2625	jpg	2018	Petrol jump	https://amul.com/files/hits/amul-hits-2625.jpg	Fuelprices at their peak!- (Sep'18)
2624	jpg	2018	Sharkahari Snack!	https://amul.com/files/hits/amul-hits-2624.jpg	New online dance challenge goes viral! - (Sep'18)
2623	jpg	2018	Rupee dola re dola re dollar re...	https://amul.com/files/hits/amul-hits-2623.jpg	Indian currency falls to all time low against USD... - (Sep'18)
2622	jpg	2018	Unserene!	https://amul.com/files/hits/amul-hits-2622.jpg	Ms William's tantrums in US Open finals! - (Sep'18)
2621	jpg	2018	He dairied to dream...	https://amul.com/files/hits/amul-hits-2621.jpg	Tribute to Dr. Kurian on his sixth death anniversary! - (Sep'18)
2620	jpg	2018	Main 100% vegetarian hoon!	https://amul.com/files/hits/amul-hits-2620.jpg	All Amul products are 100% vegetarian. - (Sep'18)
2619	jpg	2018	Asiandaar pradarshan!	https://amul.com/files/hits/amul-hits-2619.jpg	India wins richest ever haul of 69 medals! - (Sep'18)
2618	jpg	2018	Kohli hoon main..duniya ka bojh uthata hoon!	https://amul.com/files/hits/amul-hits-2618.jpg	Indian captain stands tall among the ruins in India-England test series! - (Sep'18)
2617	jpg	2018	Apna har Swapna fulfil karna!	https://amul.com/files/hits/amul-hits-2617.jpg	First Indian heptathlete to win Asian Gold! - (Aug'18)
2616	jpg	2018	Javel in the crown!	https://amul.com/files/hits/amul-hits-2616.jpg	Neeraj Chopra wins first ever gold in the event!- (Aug'18)
2615	jpg	2018	Chand ne taare tod laaye!	https://amul.com/files/hits/amul-hits-2615.jpg	Odisha sprinter makes history in Asian Games 2018!
2614	jpg	2018	Saurabh ka Gaurav!	https://amul.com/files/hits/amul-hits-2614.jpg	At 16, India's youngest ever Asian Games gold medal winner!
2613	jpg	2018	Mera Gold, Mera Desh!	https://amul.com/files/hits/amul-hits-2613.jpg	Indian contingent excels at Asian Games! - (Aug'18)
2612	jpg	2018	God please help your own country...	https://amul.com/files/hits/amul-hits-2612.jpg	The tragedy of the Kerala floods... - (Aug'18)
2611	jpg	2018	Har battle mein atal!	https://amul.com/files/hits/amul-hits-2611.jpg	Tribute to the great former Prime Minister... - (Aug'18)
2610	jpg	2018	Hamare Ajit Kaptaan...	https://amul.com/files/hits/amul-hits-2610.jpg	Tribute to legendary Indian skipper... - (Aug'18)
2609	jpg	2018	Swad desh ka...	https://amul.com/files/hits/amul-hits-2609.jpg	Happy independence day! - (Aug'18)
2608	jpg	2018	He's among the believers now..	https://amul.com/files/hits/amul-hits-2608.jpg	Tribute to the famed writer... - (Aug'18)
2607	jpg	2018	Cinemaska!	https://amul.com/files/hits/amul-hits-2607.jpg	The issue of outside food being allowed into multiplexes in Maharashtra... - (Aug'18)
2606	jpg	2018	The Tamil Thalaivar...	https://amul.com/files/hits/amul-hits-2606.jpg	Tribute to a great writer and politician... - (Aug'18)
2605	jpg	2018	Just Sindhu it!	https://amul.com/files/hits/amul-hits-2605.jpg	Our badminton star, needs all the encouragement! - (Aug'18)
2604	jpg	2018	Viratuoso performance!	https://amul.com/files/hits/amul-hits-2604.jpg	Kohli's solo master class in batsmanship!- (Aug'18)
2603	jpg	2018	Guest match special!	https://amul.com/files/hits/amul-hits-2603.jpg	Kapil, Sunny, Sherry & Amir invited to Imran's swearing in... - (Aug'18)
2602	jpg	2018	Ball swing hoga ki balla?	https://amul.com/files/hits/amul-hits-2602.jpg	Keenly contested India-England series begins... as Virat Kohli takes on James Anderson. - (July'18)
2601	jpg	2018	Pakiskhan!	https://amul.com/files/hits/amul-hits-2601.jpg	Imran set to become Pakistan's PM! - (July'18)
2600	jpg	2018	The problem's getting crater!	https://amul.com/files/hits/amul-hits-2600.jpg	Urban potholes reach epic proportions! - (July'18)
2599	jpg	2018	Pass or Rafail?	https://amul.com/files/hits/amul-hits-2599.jpg	The Rafale deal controversy... - (July'18)
2598	jpg	2018	Whatsappening to forwards?	https://amul.com/files/hits/amul-hits-2598.jpg	The messaging service limits 'forwards'to 5 users to contain rumours! - (July'18)
2597	jpg	2018	Embracing ya embarrassing?	https://amul.com/files/hits/amul-hits-2597.jpg	Hugs in Parliament... - (July'18)
2596	jpg	2018	Sandvic for Modric!	https://amul.com/files/hits/amul-hits-2596.jpg	Croatian captain wins Golden Ball, best player of FIFA 2018! - (July'18)
2595	jpg	2018	Mbappa re Baap!	https://amul.com/files/hits/amul-hits-2595.jpg	France win their second FIFA World Cup! - (July'18)
2594	jpg	2018	Sab ko haraya!	https://amul.com/files/hits/amul-hits-2594.jpg	Djokovic wins fourth Wimbledon tiltle! - (July'18)
2593	jpg	2018	Who'll be the Deschamps?	https://amul.com/files/hits/amul-hits-2593.jpg	Who will triumph, France or Croatia? - (July'18)
2592	jpg	2018	Das ka dus!	https://amul.com/files/hits/amul-hits-2592.jpg	18 year old wins India's first ever track gold in a global event! - (July'18)
2591	jpg	2018	Cave se save tak!	https://amul.com/files/hits/amul-hits-2591.jpg	Daring rescue mission to save 12 boys and their soccer coach! - (July'18)
2590	jpg	2018	Who's eur favorite?	https://amul.com/files/hits/amul-hits-2590.jpg	Predict your team to win FIFA 2018... - (July'18)
2589	jpg	2018	Seemi in the finals!	https://amul.com/files/hits/amul-hits-2589.jpg	The final four ready themselves for action!- (July'18)
2588	jpg	2018	Brazil's dream de Bruined?	https://amul.com/files/hits/amul-hits-2588.jpg	Belgium send one of FIFA favourites home! - (July'18)
2587	jpg	2018	Pickford of the pack	https://amul.com/files/hits/amul-hits-2587.jpg	England win a penalty shoot out in FIFA! - (July'18)
2586	jpg	2018	Brazil's best fallward!	https://amul.com/files/hits/amul-hits-2586.jpg	Neymar's theatrics and over-acting! - (July'18)
2585	jpg	2018	Spain na-pass ho gaya, Portu-Gull, ArgentiNa Raha!	https://amul.com/files/hits/amul-hits-2585.jpg	3 great players & their teams go home in FIFA 2018! - (July'18)
2584	jpg	2018	One butter, many dishes.	https://amul.com/files/hits/amul-hits-2584.jpg	The success of Bollywood movie, Sanju... - (July'18)
2583	jpg	2018	Laut gaye gharmany!	https://amul.com/files/hits/amul-hits-2583.jpg	Defending champions eliminated from FIFA 2018! - (June'18)
2582	jpg	2018	VARld Cup!	https://amul.com/files/hits/amul-hits-2582.jpg	Football's first use of video technology to reach correct decisions.. - (June'18)
2581	jpg	2018	Are Yo fit to play?	https://amul.com/files/hits/amul-hits-2581.jpg	BCCI's insistence on Yo-Yo fitness tests... - (June'18)
2580	jpg	2018	World cupset pe upset?	https://amul.com/files/hits/amul-hits-2580.jpg	FIFA 2018. Wobby start for top teams!- (June'18)
2579	jpg	2018	Ronal- ek, Ronaldo, Ronal-teen!	https://amul.com/files/hits/amul-hits-2579.jpg	Lio or Cristiano, the No. 1 debate continues! - (June'18)
2578	jpg	2018	Russian, runnin, kickin, scorin..	https://amul.com/files/hits/amul-hits-2578.jpg	FIFA 2018 begins.. - (June'18)
2577	jpg	2018	Singapower Treaty?	https://amul.com/files/hits/amul-hits-2577.jpg	Historic first summit between US President- North Korean leader! - (June'18)
2576	jpg	2018	Roland Gyaaraahs!	https://amul.com/files/hits/amul-hits-2576.jpg	Rafa creates history at the French Open, plus his 17th Grand Slam! - (June'18)
2575	jpg	2018	He lived life with no reservations...	https://amul.com/files/hits/amul-hits-2575.jpg	Tribute to the celebrity chef... - (June'18)
2574	jpg	2018	Kohli wax the ball!	https://amul.com/files/hits/amul-hits-2574.jpg	Virat's statue now in Madame Tussaud's Delhi museum! - (June'18)
2573	jpg	2018	Djo darr gaya samjho haar gaya!	https://amul.com/files/hits/amul-hits-2573.jpg	Time running out for the 12 time Grand Slam winner? - (June'18)
2572	jpg	2018	It's our ownenvironment. Protect it!	https://amul.com/files/hits/amul-hits-2572.jpg	World Environment Day! - (June'18)
2571	jpg	2018	Milk le, Milk Day...	https://amul.com/files/hits/amul-hits-2571.jpg	Amul celebrates World Milk Day! - (May'18)
2570	jpg	2018	#MaskaHitTohIndiaFit...	https://amul.com/files/hits/amul-hits-2570.jpg	The fitness challenge... - (May'18)
2569	jpg	2018	Shane ai Super Kings!	https://amul.com/files/hits/amul-hits-2569.jpg	CSK win their third IPL title! - (May'18)
2568	jpg	2018	AB na jaao chhod ke...	https://amul.com/files/hits/amul-hits-2568.jpg	The legendary South African batsman retires from international cricket! - (May'18)
2567	jpg	2018	Fuel aur kaante!	https://amul.com/files/hits/amul-hits-2567.jpg	Petrol prices hit all time high ! - (May'18)
2566	jpg	2018	Karnataken!	https://amul.com/files/hits/amul-hits-2566.jpg	Political drama in Southern state finally over.. (May'18)
2565	jpg	2018	Remarkleable wedding!	https://amul.com/files/hits/amul-hits-2565.jpg	The Royal wedding at Windsor Castle... - (May'18)
2564	jpg	2018	Josh Butter!	https://amul.com/files/hits/amul-hits-2564.jpg	Buttler equals record of most consecutive IPL fifties.. - (May'18)
2563	jpg	2018	Sab Raazi hai!	https://amul.com/files/hits/amul-hits-2563.jpg	Critically acclaimed Hindi film... (May'18)
2562	jpg	2018	An officer and a gentleman...	https://amul.com/files/hits/amul-hits-2562.jpg	Tribute to one of the police force's finest...- (May'18)
2561	jpg	2018	Try it a la kart!	https://amul.com/files/hits/amul-hits-2561.jpg	Walmart buys 77% stake in Flipkart!- (May'18
2560	jpg	2018	Bowlers se Hyder aabaad hai!	https://amul.com/files/hits/amul-hits-2560.jpg	Winning match after match for SRH! - (May'18)
2559	jpg	2018	Vladmir's Putin power again!	https://amul.com/files/hits/amul-hits-2559.jpg	Russian President sworn in for 4th term! (May'18)
2558	jpg	2018	Avengetarian Marvel!	https://amul.com/files/hits/amul-hits-2558.jpg	Blockbuster that's Hollywood's biggest hit in India... - (May'18)
2557	jpg	2018	Electricity in every electrivillage?	https://amul.com/files/hits/amul-hits-2557.jpg	Government's latest initiative on accessibility... (Apr'18)
2556	jpg	2018	Shabbash Guys!	https://amul.com/files/hits/amul-hits-2556.jpg	Legendary Swedish band reunites after 35 years for two songs! - (Apr'18)
2555	jpg	2018	Dhoni's Ambatting superbly!	https://amul.com/files/hits/amul-hits-2555.jpg	MSD & Rayudu combine wonderfully for CSK! - (Apr'18)
2554	jpg	2018	Cheen ki neend?	https://amul.com/files/hits/amul-hits-2554.jpg	India-China summit talks...(Apr'18)
2553	jpg	2018	Wengerful reign!	https://amul.com/files/hits/amul-hits-2553.jpg	Legendary Arsenal manager retires after two decades! - (Apr'18)
2552	jpg	2018	ki girl hai, chris?	https://amul.com/files/hits/amul-hits-2552.jpg	Kings X1 Punjab's Gayle dedicates his century to daughter on her 2nd birthday!- (Apr'18)
2551	jpg	2018	Zara aankhon mein bharlo paani...	https://amul.com/files/hits/amul-hits-2551.jpg	Condemning atrocities on women... (Apr'18)
2550	jpg	2018	Everybody questions Mark?	https://amul.com/files/hits/amul-hits-2550.jpg	Facebook CEO faces tough questions in Congressional Hearings!- (Apr'18)
2549	jpg	2018	Have with Tea Tea!	https://amul.com/files/hits/amul-hits-2549.jpg	Indian Woman's Table Tennis gold at Commonwealth Games! (Apr'18)
2548	jpg	2018	Gold on toast!	https://amul.com/files/hits/amul-hits-2548.jpg	Impressive start by Indian athletes! - (Apr'18)
2547	jpg	2018	News Mat Phek	https://amul.com/files/hits/amul-hits-2547.jpg	Government rolls back rules curbing freedom of press! - (Apr'18)
2546	jpg	2018	Khalaastic?	https://amul.com/files/hits/amul-hits-2546.jpg	Maharashtra's ban on plastic bags... - (Mar'18)
2545	jpg	2018	Ballti bandh!	https://amul.com/files/hits/amul-hits-2545.jpg	Cricket scandal courtesy the team from Down Under! (Mar'18)
2544	jpg	2018	Tere mere breach mein kaisa hai yeh bandhan anjaana?	https://amul.com/files/hits/amul-hits-2544.jpg	Millions of user's information 'misused'! - (Mar'18)
2543	jpg	2018	Dinesh karattack!	https://amul.com/files/hits/amul-hits-2543.jpg	Batsman's heroics vs Bangladesh wins India the 2018 Nidahas Trophy!!- (Mar'18)
2542	jpg	2018	Maska Bharkelona	https://amul.com/files/hits/amul-hits-2542.jpg	Messi scores his 100th Champions League goal for Barca!- (Mar'18)
2541	jpg	2018	Remembered across the Universe...	https://amul.com/files/hits/amul-hits-2541.jpg	Tribute to the great physicist/cosmologist. - (Mar'18)
2540	jpg	2018	Growing Frenchship!	https://amul.com/files/hits/amul-hits-2540.jpg	President Macron's visit to India! (Mar'18)
2539	jpg	2018	Manu, Bhakeri khaana hai?	https://amul.com/files/hits/amul-hits-2539.jpg	Young shooter excels at World Shooting Championship! - (Mar'18)
2538	jpg	2018	Gary, try this Gold, man!	https://amul.com/files/hits/amul-hits-2538.jpg	Fine performances at the 90th Academy Awards! (Mar'18)
2537	jpg	2018	Megha change!	https://amul.com/files/hits/amul-hits-2537.jpg	Sweeping changes in North East politics! - (Mar'18)
2536	jpg	2018	Holi ke din meal mil jaate hai..	https://amul.com/files/hits/amul-hits-2536.jpg	Happy Holi! - (Mar'18)
2535	jpg	2018	Who Lamhe hum hamesha yaad rakhenge...	https://amul.com/files/hits/amul-hits-2535.jpg	Tribute to Sridevi, one of Bollywood's favourite superstars... - (Feb'18)
2534	jpg	2018	Makkhan Needing Mai-yum!	https://amul.com/files/hits/amul-hits-2534.jpg	South film icon names his party! - (Feb'18)
2533	jpg	2018	Justin, Trydough with butter!	https://amul.com/files/hits/amul-hits-2533.jpg	Canadian PM visits India! - (Feb'18)
2532	jpg	2018	Still bowling a maiden over?	https://amul.com/files/hits/amul-hits-2532.jpg	Imran Khan's ties knot for third time! - (Feb'18)
2531	jpg	2018	Wink all, wink all, little star!	https://amul.com/files/hits/amul-hits-2531.jpg	The overnight internet sensation! (Feb'18)
2530	jpg	2018	Heeron ka villain?	https://amul.com/files/hits/amul-hits-2530.jpg	Celebrity jeweller in massive scam! - Feb'18
2529	jpg	2018	Pakishaitan	https://amul.com/files/hits/amul-hits-2529.jpg	The cowardly attacks on our borders continue! - (Feb'18)
2528	jpg	2018	Muska ka Elaan!	https://amul.com/files/hits/amul-hits-2528.jpg	Falcon Heavy and Tesla in space! - (Feb'18)
2527	jpg	2018	Wonder 19 champs!	https://amul.com/files/hits/amul-hits-2527.jpg	Our young lads bring home the cup! - (Feb'18)
2526	jpg	2018	off to Punjab. Chennai 's turn now!	https://amul.com/files/hits/amul-hits-2526.jpg	Ashwin goes to Kings XI & Bhajji to CSK! (Jan'18)
2525	jpg	2018	A Job'urg well done!	https://amul.com/files/hits/amul-hits-2525.jpg	India beats SA to restore pride and position as no. 1 test team! - (Jan'18)
2524	jpg	2018	T20 champ!	https://amul.com/files/hits/amul-hits-2524.jpg	Swiss legend wins his record twentieth Grand Slam! - (Jan'18)
2523	jpg	2018	Davoice of the PM!	https://amul.com/files/hits/amul-hits-2523.jpg	Prime Minister Modi addresses World Economic Forum! - (Jan'18)
2522	jpg	2018	Shalom Namaste!	https://amul.com/files/hits/amul-hits-2522.jpg	Israeli Prime Minister comes to India! - (Jan'18)
2521	jpg	2018	Aadhar ka sudhaar?	https://amul.com/files/hits/amul-hits-2521.jpg	UIDAI introduces a fresh layer of security! - (Jan'18)
2520	jpg	2018	Oprahsannata!	https://amul.com/files/hits/amul-hits-2520.jpg	TV show hostess makes strong impact at awards night! - Jan'18
2519	jpg	2018	Suhana safari aur yeh cricket haseen!	https://amul.com/files/hits/amul-hits-2519.jpg	Tightly contested India - SA test matches ahead! - Jan'18
2518	jpg	2018	Dhono aa gaye!	https://amul.com/files/hits/amul-hits-2518.jpg	MSD and Raina reunited with the return of Chennai Super Kings! - (Jan'18)
2517	jpg	2018	Unstable nuclear reactors?	https://amul.com/files/hits/amul-hits-2517.jpg	US & Korean leaders playing nuke games! - (Jan'18)
2516	jpg	2018	Vidarbha champions, my friends!	https://amul.com/files/hits/amul-hits-2516.jpg	First time Ranji Trophy champions! - (Jan'18)
2515	jpg	2018	Rajinitea?	https://amul.com/files/hits/amul-hits-2515.jpg	South icon announces entry into politics! - (Jan'18)
2514	jpg	2018	Padma cuti...	https://amul.com/files/hits/amul-hits-2514.jpg	Bollywood blockbuster cleared with small name change! - (Jan'18)
2513	jpg	2017	Swad se swagat!	https://amul.com/files/hits/amul-hits-2513.jpg	Bollywood's latest blockbuster hit! - (Dec'17)
2512	jpg	2017	Mera tujhse hai pehle ka neta koi..	https://amul.com/files/hits/amul-hits-2512.jpg	RJD leader in jail for the fodder scam... - (Dec'17)
2511	jpg	2017	Narajya Sabha?	https://amul.com/files/hits/amul-hits-2511.jpg	Sachin unable to make speech in Rajya Sabha because of sloganeering! - (Dec'17)
2510	jpg	2017	Modijeet!	https://amul.com/files/hits/amul-hits-2510.jpg	BJP wins Gujarat and Himachal Pradesh elections! - (Dec'17)
2509	jpg	2017	Tharooraurus anyone?	https://amul.com/files/hits/amul-hits-2509.jpg	MP's fondness for tweeting big words like 'Rodomontade'! - (Dec'17)
2508	jpg	2017	Such a Rohimantic gesture!	https://amul.com/files/hits/amul-hits-2508.jpg	Three double hundreds & a second anniversary! - Dec'17
2507	jpg	2017	Kohli sajaake rakhna, mehndi lagaake rakhna...	https://amul.com/files/hits/amul-hits-2507.jpg	Much awaited Indian cricket captain- Bollywood actress marriage - Dec'17
2506	jpg	2017	Mere paas aapka cinema hai...	https://amul.com/files/hits/amul-hits-2506.jpg	Tribute to an actor and a gentleman - Dec'17
2505	jpg	2017	Kya Maskari hai?	https://amul.com/files/hits/amul-hits-2505.jpg	Sri Lankan players protect themselves from smog! - Dec'17
2504	jpg	2017	Suitable Boy... A SUITSable girl!	https://amul.com/files/hits/amul-hits-2504.jpg	High profile engagement of TV star Meghan Markle & Prince Harry! - Nov'17
2503	jpg	2017	Ivanakam for breakfast!	https://amul.com/files/hits/amul-hits-2503.jpg	US President's daughter comes to India! - Nov'17
2502	jpg	2017	Sau many records for Virat!	https://amul.com/files/hits/amul-hits-2502.jpg	Kohli scores century after century as captain! (Nov'17)
2501	jpg	2017	He gave India, Anand...	https://amul.com/files/hits/amul-hits-2501.jpg	Celebrating the legacy of the Milkman of India! - (Nov'17)
2500	jpg	2017	Brahvo!	https://amul.com/files/hits/amul-hits-2500.jpg	Deadly BrahMos test-fired from supersonic fighter jet! - (Nov'17)
2499	jpg	2017	Fast food ho ya Sulu food !	https://amul.com/files/hits/amul-hits-2499.jpg	Quirky Bollywood comedy about a housewife cum radio jockey! - (Nov'17)
2498	jpg	2017	Mahakhushi Chhilllar !	https://amul.com/files/hits/amul-hits-2498.jpg	India has a Miss World after 17 years! - (Nov'17)
2497	jpg	2017	Have it, Mundi ho ya Sunday!	https://amul.com/files/hits/amul-hits-2497.jpg	Leanardo's painting Salvatore Mundi most expensive artwork to ever sell in an auction!- (Nov'17)
2496	jpg	2017	Delhi Helly?	https://amul.com/files/hits/amul-hits-2496.jpg	Capital facing severe smog problems!- (Nov'17)
2495	jpg	2017	One more Kamal blooms in politics?	https://amul.com/files/hits/amul-hits-2495.jpg	South superstar actor starts his own political party! - (Nov'17)
2494	jpg	2017	Have Ondego!	https://amul.com/files/hits/amul-hits-2494.jpg	Airline drama at the airport! - (Nov'17)
2493	jpg	2017	Tax haiwan!	https://amul.com/files/hits/amul-hits-2493.jpg	Scandal involving financial leak of documents of rich and powerful! - (Nov'17)
2492	jpg	2017	In every national dish!	https://amul.com/files/hits/amul-hits-2492.jpg	The country's favourite food! - (Nov'17)
2491	jpg	2017	Take a bow-wow, pidi!	https://amul.com/files/hits/amul-hits-2491.jpg	The pet that tweets! - (Nov'17)
